channel_index,event_index,event_time,event_score,coda_index,coda_time,windows
173,14400,1970-01-01T00:02:24,0.667,14880,1970-01-01T00:02:28.800000,[30]
174,7200,1970-01-01T00:01:12,0.83,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
174,14400,1970-01-01T00:02:24,0.777,14880,1970-01-01T00:02:28.800000,[30]
175,7200,1970-01-01T00:01:12,0.988,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
175,14400,1970-01-01T00:02:24,0.707,14880,1970-01-01T00:02:28.800000,[30]
176,7200,1970-01-01T00:01:12,0.991,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
176,14400,1970-01-01T00:02:24,0.947,14880,1970-01-01T00:02:28.800000,[30]
177,7200,1970-01-01T00:01:12,0.994,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
177,14400,1970-01-01T00:02:24,0.672,14880,1970-01-01T00:02:28.800000,[30]
178,7200,1970-01-01T00:01:12,0.926,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
178,14400,1970-01-01T00:02:24,0.667,14880,1970-01-01T00:02:28.800000,[30]
179,7200,1970-01-01T00:01:12,0.903,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
179,14400,1970-01-01T00:02:24,0.667,14880,1970-01-01T00:02:28.800000,[30]
180,7200,1970-01-01T00:01:12,0.951,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
181,7200,1970-01-01T00:01:12,0.831,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
182,7200,1970-01-01T00:01:12,0.937,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
183,7200,1970-01-01T00:01:12,0.942,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
184,7200,1970-01-01T00:01:12,0.9,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
185,7200,1970-01-01T00:01:12,0.96,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
186,7200,1970-01-01T00:01:12,0.924,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
187,7200,1970-01-01T00:01:12,0.931,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
188,7200,1970-01-01T00:01:12,0.963,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
189,7200,1970-01-01T00:01:12,0.832,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
190,7200,1970-01-01T00:01:12,0.889,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
191,7200,1970-01-01T00:01:12,0.918,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
192,7200,1970-01-01T00:01:12,0.983,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
193,7200,1970-01-01T00:01:12,0.904,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
194,7200,1970-01-01T00:01:12,0.831,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
195,7200,1970-01-01T00:01:12,0.833,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
196,7200,1970-01-01T00:01:12,0.935,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
197,7200,1970-01-01T00:01:12,0.898,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
198,7200,1970-01-01T00:01:12,0.747,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
199,7200,1970-01-01T00:01:12,0.823,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
200,7200,1970-01-01T00:01:12,0.993,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
201,7200,1970-01-01T00:01:12,0.996,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
202,7200,1970-01-01T00:01:12,0.997,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
203,7200,1970-01-01T00:01:12,0.996,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
204,7200,1970-01-01T00:01:12,0.963,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
205,7200,1970-01-01T00:01:12,0.901,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
206,7200,1970-01-01T00:01:12,1.0,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
207,7200,1970-01-01T00:01:12,0.864,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
208,7200,1970-01-01T00:01:12,0.898,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
209,7200,1970-01-01T00:01:12,0.966,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
210,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
210,10080,1970-01-01T00:01:40.800000,0.944,10560,1970-01-01T00:01:45.600000,[21]
211,7200,1970-01-01T00:01:12,0.973,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
212,7200,1970-01-01T00:01:12,0.993,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
213,7200,1970-01-01T00:01:12,0.825,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
214,7200,1970-01-01T00:01:12,0.705,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
215,7200,1970-01-01T00:01:12,0.903,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
216,7200,1970-01-01T00:01:12,0.918,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
217,7200,1970-01-01T00:01:12,0.954,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
218,7200,1970-01-01T00:01:12,0.976,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
219,7200,1970-01-01T00:01:12,0.962,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
220,7200,1970-01-01T00:01:12,0.979,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
221,7200,1970-01-01T00:01:12,0.667,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
222,7200,1970-01-01T00:01:12,0.667,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
223,7200,1970-01-01T00:01:12,0.958,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
224,7200,1970-01-01T00:01:12,0.993,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
225,7200,1970-01-01T00:01:12,0.953,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
226,7200,1970-01-01T00:01:12,0.991,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
227,7200,1970-01-01T00:01:12,0.997,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
228,7200,1970-01-01T00:01:12,0.999,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
229,7200,1970-01-01T00:01:12,0.992,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
230,7200,1970-01-01T00:01:12,0.931,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
231,7200,1970-01-01T00:01:12,0.965,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
232,7200,1970-01-01T00:01:12,0.977,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
233,7200,1970-01-01T00:01:12,0.956,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
234,7200,1970-01-01T00:01:12,0.996,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
235,7200,1970-01-01T00:01:12,0.999,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
236,7200,1970-01-01T00:01:12,0.995,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
237,7200,1970-01-01T00:01:12,0.903,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
238,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
238,10080,1970-01-01T00:01:40.800000,0.767,11040,1970-01-01T00:01:50.400000,"[21, 22]"
239,7200,1970-01-01T00:01:12,0.673,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
240,7200,1970-01-01T00:01:12,0.99,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
241,7200,1970-01-01T00:01:12,0.953,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
242,7200,1970-01-01T00:01:12,0.978,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
243,7200,1970-01-01T00:01:12,0.833,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
244,7200,1970-01-01T00:01:12,0.944,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
245,7200,1970-01-01T00:01:12,0.988,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
246,7200,1970-01-01T00:01:12,0.995,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
247,7200,1970-01-01T00:01:12,0.963,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
248,7200,1970-01-01T00:01:12,0.93,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
249,7200,1970-01-01T00:01:12,0.997,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
250,7200,1970-01-01T00:01:12,0.888,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
251,7200,1970-01-01T00:01:12,0.84,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
252,7200,1970-01-01T00:01:12,0.875,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
253,7200,1970-01-01T00:01:12,0.874,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
254,7200,1970-01-01T00:01:12,0.865,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
255,7200,1970-01-01T00:01:12,0.909,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
256,7200,1970-01-01T00:01:12,0.833,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
257,7200,1970-01-01T00:01:12,0.797,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
258,7200,1970-01-01T00:01:12,0.77,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
259,7200,1970-01-01T00:01:12,0.856,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
260,7200,1970-01-01T00:01:12,0.995,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
260,10080,1970-01-01T00:01:40.800000,0.667,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
261,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
261,10080,1970-01-01T00:01:40.800000,0.799,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
262,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
262,10080,1970-01-01T00:01:40.800000,0.813,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
263,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
263,10080,1970-01-01T00:01:40.800000,0.855,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
264,7200,1970-01-01T00:01:12,0.975,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
264,10080,1970-01-01T00:01:40.800000,0.827,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
265,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
265,10080,1970-01-01T00:01:40.800000,0.894,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
266,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
266,10080,1970-01-01T00:01:40.800000,0.727,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
267,7200,1970-01-01T00:01:12,0.989,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
267,10080,1970-01-01T00:01:40.800000,0.919,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
268,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
268,10080,1970-01-01T00:01:40.800000,0.942,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
269,7200,1970-01-01T00:01:12,0.996,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
269,10080,1970-01-01T00:01:40.800000,0.87,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
270,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
271,7200,1970-01-01T00:01:12,0.998,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
272,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
273,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
274,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
275,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
276,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
277,7200,1970-01-01T00:01:12,0.995,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
278,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
279,7200,1970-01-01T00:01:12,0.995,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
280,7200,1970-01-01T00:01:12,0.706,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
281,7200,1970-01-01T00:01:12,0.723,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
282,7200,1970-01-01T00:01:12,0.746,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
283,7200,1970-01-01T00:01:12,0.689,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
284,7200,1970-01-01T00:01:12,0.709,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
285,7200,1970-01-01T00:01:12,0.667,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
286,7200,1970-01-01T00:01:12,0.781,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
287,7200,1970-01-01T00:01:12,0.667,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
288,7200,1970-01-01T00:01:12,0.667,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
289,7200,1970-01-01T00:01:12,0.667,13440,1970-01-01T00:02:14.400000,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
290,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
291,7200,1970-01-01T00:01:12,0.993,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
292,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
293,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
294,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
295,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
296,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
297,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
298,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
299,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
300,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
300,10080,1970-01-01T00:01:40.800000,0.667,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
300,15360,1970-01-01T00:02:33.600000,0.716,15840,1970-01-01T00:02:38.400000,[32]
301,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
301,10080,1970-01-01T00:01:40.800000,0.667,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
301,15360,1970-01-01T00:02:33.600000,0.722,15840,1970-01-01T00:02:38.400000,[32]
302,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
302,10080,1970-01-01T00:01:40.800000,0.783,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
302,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
303,7200,1970-01-01T00:01:12,0.997,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
303,10080,1970-01-01T00:01:40.800000,0.824,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
303,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
304,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
304,10080,1970-01-01T00:01:40.800000,0.808,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
304,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
305,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
305,10080,1970-01-01T00:01:40.800000,0.844,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
305,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
306,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
306,10080,1970-01-01T00:01:40.800000,0.846,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
306,15360,1970-01-01T00:02:33.600000,0.824,15840,1970-01-01T00:02:38.400000,[32]
307,7200,1970-01-01T00:01:12,0.991,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
307,10080,1970-01-01T00:01:40.800000,0.731,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
307,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
308,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
308,10080,1970-01-01T00:01:40.800000,0.667,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
308,15360,1970-01-01T00:02:33.600000,0.742,15840,1970-01-01T00:02:38.400000,[32]
309,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
309,10080,1970-01-01T00:01:40.800000,0.667,11999,1970-01-01T00:02:00,"[21, 22, 23, 24]"
309,15360,1970-01-01T00:02:33.600000,0.944,15840,1970-01-01T00:02:38.400000,[32]
310,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
310,10080,1970-01-01T00:01:40.800000,0.886,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
311,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
311,10080,1970-01-01T00:01:40.800000,0.805,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
312,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
312,10080,1970-01-01T00:01:40.800000,0.79,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
313,7200,1970-01-01T00:01:12,0.999,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
313,10080,1970-01-01T00:01:40.800000,0.798,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
314,7200,1970-01-01T00:01:12,0.998,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
314,10080,1970-01-01T00:01:40.800000,0.878,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
315,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
315,10080,1970-01-01T00:01:40.800000,0.808,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
316,7200,1970-01-01T00:01:12,1.0,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
316,10080,1970-01-01T00:01:40.800000,0.667,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
317,7200,1970-01-01T00:01:12,0.996,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
317,10080,1970-01-01T00:01:40.800000,0.667,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
318,7200,1970-01-01T00:01:12,0.994,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
318,10080,1970-01-01T00:01:40.800000,0.667,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
319,7200,1970-01-01T00:01:12,0.967,9120,1970-01-01T00:01:31.200000,"[15, 16, 17, 18]"
319,10080,1970-01-01T00:01:40.800000,0.667,11520,1970-01-01T00:01:55.200000,"[21, 22, 23]"
320,7200,1970-01-01T00:01:12,0.954,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
321,7200,1970-01-01T00:01:12,0.963,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
322,7200,1970-01-01T00:01:12,0.905,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
323,7200,1970-01-01T00:01:12,0.962,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
324,7200,1970-01-01T00:01:12,0.667,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
325,7200,1970-01-01T00:01:12,0.837,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
326,7200,1970-01-01T00:01:12,0.974,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
327,7200,1970-01-01T00:01:12,0.775,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
328,7200,1970-01-01T00:01:12,0.991,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
329,7200,1970-01-01T00:01:12,1.0,10080,1970-01-01T00:01:40.800000,"[15, 16, 17, 18, 19, 20]"
330,7200,1970-01-01T00:01:12,0.999,9600,1970-01-01T00:01:36,"[15, 16, 17, 18, 19]"
330,11519,1970-01-01T00:01:55.200000,0.977,11999,1970-01-01T00:02:00,[24]
330,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
331,7200,1970-01-01T00:01:12,1.0,9600,1970-01-01T00:01:36,"[15, 16, 17, 18, 19]"
331,11040,1970-01-01T00:01:50.400000,0.798,11999,1970-01-01T00:02:00,"[23, 24]"
331,15360,1970-01-01T00:02:33.600000,0.825,15840,1970-01-01T00:02:38.400000,[32]
332,7200,1970-01-01T00:01:12,1.0,9600,1970-01-01T00:01:36,"[15, 16, 17, 18, 19]"
332,11519,1970-01-01T00:01:55.200000,0.982,11999,1970-01-01T00:02:00,[24]
332,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
333,7200,1970-01-01T00:01:12,0.999,9600,1970-01-01T00:01:36,"[15, 16, 17, 18, 19]"
333,11519,1970-01-01T00:01:55.200000,0.983,11999,1970-01-01T00:02:00,[24]
333,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
334,7200,1970-01-01T00:01:12,0.999,9600,1970-01-01T00:01:36,"[15, 16, 17, 18, 19]"
334,11519,1970-01-01T00:01:55.200000,0.981,11999,1970-01-01T00:02:00,[24]
334,15360,1970-01-01T00:02:33.600000,0.683,15840,1970-01-01T00:02:38.400000,[32]
335,7200,1970-01-01T00:01:12,0.999,9600,1970-01-01T00:01:36,"[15, 16, 17, 18, 19]"
335,11519,1970-01-01T00:01:55.200000,0.981,11999,1970-01-01T00:02:00,[24]
335,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
336,7200,1970-01-01T00:01:12,0.999,9600,1970-01-01T00:01:36,"[15, 16, 17, 18, 19]"
336,11040,1970-01-01T00:01:50.400000,0.823,11999,1970-01-01T00:02:00,"[23, 24]"
336,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
337,7200,1970-01-01T00:01:12,1.0,9600,1970-01-01T00:01:36,"[15, 16, 17, 18, 19]"
337,11040,1970-01-01T00:01:50.400000,0.807,11999,1970-01-01T00:02:00,"[23, 24]"
337,15360,1970-01-01T00:02:33.600000,0.667,15840,1970-01-01T00:02:38.400000,[32]
338,7200,1970-01-01T00:01:12,1.0,9600,1970-01-01T00:01:36,"[15, 16, 17, 18, 19]"
